OBJECT,MJD,RV,HALPHA_INDEX,ERR_HALPHA_INDEX,S_INDEX,ERR_SINDEX,logRHK_INDEX,ERR_logRHK_INDEX,NAI_INDEX,ERR_NAI_INDEX,SHIFT_BARICENTRO_HALPHA,ERR_SHIFT_BAR_HALPHA,SHIFT_BARICENTRO_K,ERR_SHIFT_BAR_K,SHIFT_BARICENTRO_H,ERR_SHIFT_BAR_H,ERR_SHIFT_BAR_D2,ERR_SHIFT_BAR_D2_2,SHIFT_BARICENTRO_D1_2,ERR_SHIFT_BAR_D1_2,MEAN_SLOPE_HALPHA,SIGMA_SLOPE_HALPHA,MEAN_SLOPE_K,SIGMA_SLOPE_K,MEAN_SLOPE_H,SIGMA_SLOPE_H,MEAN_SLOPE_D2,SIGMA_SLOPE_D2,MEAN_SLOPE_D1,SIGMA_SLOPE_D1,DISK_PRESENCE,STy
Gl832,57949.29,12.8,-0.020376,8.0E-5,0.031505,0.075307,-5.314376,1.676676,0.127111,0.032229,-0.23754,0.089034,-0.132236,0.608436,3.046494,1.801987,0.660675,0.235978,0.240997,0.260617,3.033618,1.016072,31.862511,24.188743,22.638059,12.916585,0.473318,2.077009,-3.748188,3.376404,0,62.5
Gl832,58040.003,12.8,-0.02084,6.5E-5,0.026418,0.00697,-5.397895,0.986616,0.134097,0.039007,-0.321827,0.082075,0.337194,0.105168,0.020479,0.135785,2.551803,0.196012,0.315741,0.250754,-3.466047,2.559046,1.228443,10.263627,-257.083364,28.899185,12.945929,4.294577,22.485409,7.725034,0,62.5
Gl832,53578.237,12.77,-0.020606,7.5E-5,0.025692,0.009566,-5.41537,1.037196,0.114198,0.047714,-0.419007,0.072451,0.432682,0.185421,0.146516,0.148983,2.191411,0.270338,0.53235,0.264843,-1.956755,2.198392,-15.667771,10.529086,-115.919004,40.515114,4.617897,3.321721,28.514814,7.35023,0,62.5
Gl832,58258.281,12.81,-0.019759,5.9E-5,0.024019,0.008164,-5.466972,1.14758,0.12173,0.031404,-0.443385,0.087801,0.189807,0.125718,0.0074,0.131047,1.739781,0.709037,0.261528,0.395519,-2.625061,2.075683,-51.090146,14.20599,-50.587523,15.809271,11.491052,4.426613,19.393419,7.951944,0,62.5
Gl832,54704.195,12.79,-0.019963,7.6E-5,0.032041,0.006132,-5.280366,0.784046,0.126294,0.027831,-0.355332,0.09106,0.185236,0.11806,0.060566,0.131164,1.152744,0.237842,0.379925,0.349912,-0.7875,2.105442,312.120897,109.150235,-97.498192,64.943847,6.040603,4.884569,3.171894,6.463894,0,62.5
Gl832,53576.274,12.77,-0.020611,7.2E-5,0.02653,0.007564,-5.399933,0.996801,0.119121,0.041532,-0.371147,0.094678,0.566387,0.116457,0.094607,0.123915,0.285646,0.200429,0.168166,0.290972,-3.064887,2.144311,-154.065469,38.474316,-48.577861,14.981485,3.982143,2.515524,30.00793,3.985241,0,62.5
Gl832,54316.094,12.78,-0.02045,6.7E-5,0.030571,0.008318,-5.303637,0.822053,0.116402,0.043062,-0.486271,0.087736,0.520233,0.146921,-0.042799,0.147087,0.76525,0.26435,0.362317,0.293544,-1.089318,1.751747,112.444728,56.736563,-263.791074,20.973561,-0.566898,2.75264,24.307486,4.200865,0,62.5
Gl832,53950.302,12.77,-0.019141,6.0E-5,0.029839,0.007596,-5.32104,0.84866,0.117074,0.028652,-0.657035,0.081747,0.302142,0.096057,0.151378,0.127623,1.655679,0.493222,0.272777,0.133733,-0.659352,1.45127,99.808587,124.063675,-271.671562,174.039782,9.721833,9.073051,14.555193,6.160293,0,62.5
Gl832,54227.407,12.78,-0.01955,7.6E-5,0.037323,0.007624,-5.189725,0.661077,0.130741,0.021757,-0.282067,0.119623,0.423965,0.128047,-0.009449,0.132917,1.546008,0.257163,0.245754,0.175176,0.610204,1.56177,-93.943345,36.105083,-148.437867,36.696894,3.220602,1.78276,26.138273,12.737688,0,62.5
Gl832,54426.014,12.79,-0.019065,9.1E-5,0.036452,0.007014,-5.209741,0.684047,0.122128,0.052976,0.055809,0.119129,0.428144,0.088471,0.101473,0.109946,2.442034,0.319765,0.215227,0.246007,-0.729908,1.760948,46.935613,56.15747,-116.959151,86.204046,3.179578,2.928654,0.495947,7.240762,0,62.5
Gl832,58020.054,12.81,-0.021098,7.4E-5,0.029097,0.008834,-5.338578,0.88379,0.12178,0.040291,0.093161,0.086646,0.22687,0.107729,0.313928,0.122452,0.381614,0.159014,0.216209,0.529035,-0.921211,1.918185,-174.380774,118.009506,-104.931761,28.11576,5.128739,3.880781,4.762954,3.580303,0,62.5
Gl832,54349.22,12.78,-0.021298,7.1E-5,0.029127,0.009594,-5.341359,0.890543,0.124914,0.031108,-0.284223,0.082966,0.342342,0.138506,0.027821,0.156061,0.553409,0.302156,0.155861,0.156099,-0.342764,1.732507,60.062517,105.8833,-155.85382,37.79234,7.974435,3.33033,11.969835,5.769724,0,62.5
Gl832,58019.076,12.8,-0.02075,6.6E-5,0.028507,0.00868,-5.353044,0.912248,0.11635,0.055487,-0.060987,0.079238,0.202172,0.171852,0.094242,0.173431,0.400772,0.280611,0.262046,0.246339,-1.732173,1.781269,32.811813,45.218237,-217.735123,22.581511,9.226937,2.690529,19.085212,8.523913,0,62.5
Gl832,54347.205,12.78,-0.021584,6.5E-5,0.031069,0.006433,-5.297715,0.80905,0.124815,0.034458,-0.082657,0.079617,0.40068,0.099967,0.076858,0.114783,2.208977,0.253032,0.270682,0.28785,1.32892,1.907327,-164.98222,88.602583,-172.967563,67.165254,20.314985,2.26551,6.803348,2.489215,0,62.5
Gl832,53580.255,12.77,-0.019663,6.8E-5,0.026293,0.008392,-5.401344,1.006035,0.119361,0.027789,-0.461232,0.068624,0.434839,0.125381,0.098604,0.1465,0.357045,0.373713,0.316556,0.218657,-1.56667,1.705978,-178.355937,167.418106,-77.322935,57.609361,1.697215,5.675603,9.517672,3.751845,0,62.5
Gl832,53574.223,12.77,-0.020441,6.9E-5,0.027861,0.006616,-5.360098,0.91643,0.120812,0.022892,-0.364802,0.08226,0.280173,0.103067,0.136406,0.122914,3.301158,0.286826,0.276008,0.263092,-2.564977,2.065906,122.832494,98.944375,-170.32744,20.160507,19.050958,5.880273,-0.641456,3.008148,0,62.5
Gl832,53579.219,12.77,-0.019964,7.4E-5,0.026647,0.00856,-5.393964,0.987152,0.110499,0.048292,-0.373008,0.094342,0.42276,0.136755,0.12633,0.171959,0.903999,0.420523,0.149316,0.274225,-2.133809,1.99337,-38.249234,71.905865,-104.110824,36.916801,16.939367,5.578799,10.256288,6.110819,0,62.5
Gl832,54451.029,12.8,-0.018246,5.6E-5,0.045287,0.008236,-5.08893,0.556741,0.127839,0.0339,0.874412,0.086246,0.324801,0.107242,0.178904,0.107464,0.536689,0.447386,0.255472,0.411378,0.756456,1.5868,188.338849,84.974885,-279.973743,91.940762,2.651521,1.134382,9.697912,4.183012,0,62.5
Gl832,54393.099,12.78,-0.020269,7.7E-5,0.0298,0.00804,-5.318346,0.844611,0.122524,0.051912,-0.039429,0.100315,0.233323,0.14566,0.177995,0.115199,0.654657,0.255437,0.392165,0.248728,-0.40783,1.68036,60.247674,60.96335,-224.034752,28.188372,8.615374,5.488872,17.448658,4.045096,0,62.5
Gl832,54228.408,12.78,-0.019851,7.3E-5,0.036299,0.007224,-5.202186,0.677526,0.124032,0.023276,-0.571394,0.106535,0.332638,0.111558,0.066027,0.128613,0.498614,0.279352,0.253545,0.147798,3.425505,1.048862,-139.09346,43.106907,-201.74455,50.299283,0.771564,2.992257,11.800361,7.245883,0,62.5
Gl832,54387.108,12.79,-0.020924,6.7E-5,0.031486,0.006592,-5.292954,0.799555,0.114515,0.035609,-0.262274,0.082693,0.498159,0.096877,0.161524,0.127992,0.77514,0.285554,0.23014,0.073218,-2.233008,2.416059,33.712215,52.628521,-76.902072,66.903476,1.587633,3.54061,17.119643,15.483827,0,62.5
Gl832,54341.254,12.78,-0.021766,5.7E-5,0.038229,0.007823,-5.177105,0.64774,0.124058,0.021643,-0.124147,0.074731,0.510455,0.109668,0.253159,0.130217,0.164594,0.16796,0.10493,0.162219,3.547359,2.653637,1.685924,69.824724,-238.443439,86.706077,-2.298375,1.951158,8.335047,4.086613,0,62.5
Gl832,54230.377,12.78,-0.01855,5.9E-5,0.041143,0.008521,-5.13995,0.606073,0.132108,0.021612,-0.406844,0.087661,0.306934,0.120562,0.250916,0.129465,0.361129,0.168413,0.151792,0.38331,1.105545,1.518746,10.010936,91.465531,-375.886616,45.199808,17.134803,4.826459,-0.780672,3.359059,0,62.5
Gl832,54342.161,12.78,-0.021756,7.5E-5,0.036273,0.006759,-5.20844,0.680865,0.131586,0.035847,-0.19967,0.083115,0.374044,0.090852,0.13572,0.10494,0.071416,0.136063,0.230084,0.157944,5.252581,2.204937,-59.843762,58.504604,-315.590268,37.810182,-1.406039,4.931255,18.064873,9.034261,0,62.5
Gl832,57959.339,12.8,-0.021884,7.7E-5,0.028061,0.009445,-5.354374,0.913743,0.130131,0.015264,-0.220056,0.101032,0.424855,0.15607,0.29326,0.157631,0.164592,0.150665,0.171519,0.375625,-0.584628,2.341809,-15.627317,25.094133,-131.760313,54.191816,1.499122,4.460023,5.378256,3.554254,0,62.5
Gl832,54258.412,12.78,-0.018706,8.0E-5,0.040309,0.008449,-5.151587,0.620138,0.123291,0.015808,-0.474172,0.107845,0.605279,0.115942,0.036613,0.136939,1.301917,0.345616,0.280352,0.468473,-0.621167,1.862741,21.616802,93.990638,-161.376827,68.818126,8.257801,2.198345,16.54343,5.262854,0,62.5
HD85512,56373.267,-9.59,-0.037461,6.6E-5,0.014487,0.011221,-5.13173,1.053795,0.151198,0.041335,0.560597,0.047879,0.39805,0.188336,-0.044531,0.236801,1.669611,0.181801,0.20758,0.197788,-8.351376,4.09576,5.325447,15.253064,-43.554945,7.380396,3.221534,2.654041,11.715099,8.127919,0,56.0
HD85512,56061.075,-9.6,-0.037569,5.7E-5,0.015543,0.010337,-5.066819,0.894341,0.14642,0.040549,0.722372,0.040755,-0.084857,0.21236,-0.252014,0.219557,0.529818,0.224649,0.497092,0.297084,-0.834046,2.775734,9.296948,4.395352,-32.435101,13.391876,11.462485,8.329367,7.613591,3.240376,0,56.0
HD85512,56748.186,-9.59,-0.03744,7.0E-5,0.014263,0.012073,-5.139478,1.071306,0.155326,0.066174,0.692769,0.049009,-0.008653,0.260033,-0.152759,0.264856,1.024691,0.294446,0.340201,0.156558,0.385219,3.056545,1.539848,2.218824,-12.34547,4.126039,5.693782,3.106935,9.788321,5.384502,0,56.0
HD85512,56751.975,-9.6,-0.037361,7.7E-5,0.014413,0.009853,-5.121119,0.990448,0.179307,0.026749,0.730904,0.050918,0.029894,0.228183,-0.140588,0.223351,2.681586,0.260642,0.038659,0.347807,0.05598,3.22961,-17.906174,13.407823,-32.814046,8.088507,-2.311737,11.01617,-1.496237,4.047052,0,56.0
HD85512,56315.327,-9.59,-0.037426,6.6E-5,0.013992,0.012841,-5.131589,1.054306,0.174443,0.028607,0.669977,0.049617,-0.071962,0.306244,-0.474363,0.265982,2.203599,0.420841,0.390021,0.513671,0.608083,3.276042,15.884783,7.647208,-14.550025,8.902608,27.566591,2.208539,12.221835,3.447912,0,56.0
HD85512,56766.125,-9.6,-0.037526,5.9E-5,0.013107,0.010269,-5.184678,1.154985,0.144051,0.060004,0.844621,0.03982,0.024386,0.241139,-0.00788,0.244345,1.414139,0.29327,0.162003,0.363435,1.909697,2.989953,4.967799,4.851184,-26.213548,16.093862,4.069236,8.132316,14.495092,3.591596,0,56.0
HD85512,56010.062,-9.59,-0.037573,7.1E-5,0.015639,0.008781,-5.058302,0.873101,0.169629,0.034711,0.713059,0.053438,0.274547,0.196049,-0.01718,0.178112,0.013069,0.276589,0.208199,0.12853,0.04854,3.401752,-24.750117,78.45933,-65.078626,13.178337,6.42809,4.144254,24.186176,4.253114,0,56.0
HD85512,56785.018,-9.59,-0.03753,8.0E-5,0.01271,0.012552,-5.218594,1.323081,0.16209,0.027096,0.687534,0.047617,-0.108192,0.256805,0.183263,0.253189,0.361081,0.24548,0.41311,0.34094,0.663456,2.730414,15.141295,4.524771,-6.648089,4.966075,28.990627,3.400854,11.748013,8.150755,0,56.0
HD85512,56758.977,-9.6,-0.037578,6.1E-5,0.013635,0.009084,-5.157497,1.076774,0.157061,0.03549,0.898489,0.053608,0.407235,0.20619,-0.056664,0.222473,0.114844,0.154847,0.267208,0.198518,0.522591,2.95308,20.910967,11.818384,-51.55156,21.890579,5.714007,2.582185,12.10254,5.133093,0,56.0
HD85512,56362.139,-9.59,-0.037385,6.0E-5,0.014684,0.010172,-5.103283,0.964172,0.146037,0.059667,0.620091,0.044446,0.17084,0.199291,-0.276285,0.231951,3.202987,0.293186,0.059142,0.516503,-0.22122,3.549218,-14.814948,8.276818,-35.908197,17.371993,10.013072,5.390944,11.139647,4.652303,0,56.0
HD85512,56685.269,-9.58,-0.037452,6.8E-5,0.012881,0.009874,-5.20892,1.235217,0.154696,0.043994,0.640531,0.048709,0.283695,0.2309,-0.01667,0.278663,1.482895,0.31706,0.266543,0.242964,3.16275,3.231902,2.040528,1.812506,-8.788399,9.578945,15.960579,6.903178,30.240865,4.743244,0,56.0
HD85512,56314.349,-9.59,-0.037532,8.4E-5,0.012742,0.039476,-5.177342,2.100087,0.162871,0.032325,0.684224,0.05287,-0.287959,1.113196,0.291805,0.755084,1.419725,0.148884,0.08446,0.344667,-0.368561,3.555494,30.110401,3.542225,9.920076,0.669412,3.689052,3.933237,5.59434,7.099065,0,56.0
HD85512,56053.985,-9.6,-0.037608,7.4E-5,0.01572,0.009383,-5.066657,0.902549,0.165268,0.024043,0.759432,0.052665,0.192517,0.1821,0.339653,0.266345,0.264824,0.306665,0.41088,0.264103,-0.089892,2.913743,3.68812,3.491255,-12.217488,4.857281,2.357094,8.030456,14.305783,6.563495,0,56.0
HD85512,56020.047,-9.59,-0.03742,7.6E-5,0.016121,0.007836,-5.040719,0.822059,0.157953,0.043421,0.731872,0.048534,0.213584,0.230814,0.03998,0.180227,0.290606,0.362737,0.208868,0.200461,0.6318,3.312084,2.010321,2.421168,-20.369629,17.085664,1.222539,3.204863,5.183802,4.868823,0,56.0
HD85512,56284.315,-9.59,-0.037382,6.6E-5,0.013837,0.008321,-5.145272,1.031914,0.165671,0.044899,0.632963,0.056699,0.095236,0.173759,-0.103382,0.237401,0.881174,0.249312,-0.004439,0.423456,3.041859,3.429225,2.86091,2.102307,-26.881039,4.402345,10.296309,2.888351,6.138099,7.800891,0,56.0
HD85512,56319.139,-9.58,-0.03736,5.8E-5,0.013811,0.012544,-5.157748,1.156042,0.161635,0.049119,0.652101,0.043258,0.114813,0.245421,-0.303543,0.273717,0.227624,0.203341,0.097937,0.244252,1.286975,3.412158,2.413667,2.901572,-14.552035,9.01693,-6.569177,7.590667,14.682685,15.407294,0,56.0
HD85512,56729.143,-9.58,-0.037775,7.1E-5,0.012621,0.011065,-5.222351,1.268915,0.163081,0.029954,0.662351,0.055013,-0.027787,0.23809,-0.149944,0.269444,2.654918,0.24708,0.185952,0.522284,0.784931,3.034297,-0.789414,4.049657,-37.76873,6.092107,4.050281,2.792204,27.106946,3.960384,0,56.0
HD85512,57046.333,-9.59,-0.037272,6.7E-5,0.014843,0.008023,-5.095065,0.938056,0.135008,0.07691,0.686847,0.054469,-0.061459,0.202032,-0.029841,0.21808,1.35619,0.111506,0.056962,0.48047,-0.222379,3.567806,-23.53082,8.640121,-8.077539,4.709625,1.603689,5.733741,11.432051,2.902722,0,56.0
HD85512,56765.131,-9.6,-0.037175,6.7E-5,0.013346,0.01092,-5.190033,1.202251,0.164665,0.03648,0.811799,0.049112,0.385159,0.225392,-0.266985,0.241987,0.372565,0.202127,0.196278,0.592366,1.716559,3.033026,0.500498,3.128993,-36.0543,4.8515,25.896649,7.958282,15.780049,4.227106,0,56.0
HD85512,56021.228,-9.59,-0.037224,7.3E-5,0.016417,0.008859,-5.041829,0.857581,0.153028,0.050647,0.824273,0.061041,-0.094252,0.213011,-0.159722,0.211127,2.015942,0.341381,0.339036,0.326233,0.952228,3.196164,6.281465,9.570215,-26.108128,9.315471,-1.427812,3.094748,16.438012,4.080064,0,56.0
HD85512,55237.291,-9.59,-0.037145,8.2E-5,0.019134,0.010776,-4.923381,0.677771,0.181885,0.046191,0.677611,0.052674,0.296649,0.227463,-0.199532,0.249727,0.660908,0.169618,0.150878,0.245752,0.969859,3.167558,-13.394779,13.045109,-39.087652,7.514863,6.753532,3.273664,27.080841,7.213862,0,56.0
HD85512,55646.05,-9.59,-0.037432,5.5E-5,0.016591,0.010123,-5.022134,0.814697,0.17294,0.039591,0.710405,0.042697,0.213382,0.209256,-0.016711,0.239152,0.06913,0.459388,0.168115,0.109968,-0.223081,4.088375,3.674854,3.731957,-7.851573,8.171878,2.429752,4.58848,19.143091,3.65474,0,56.0
HD85512,54852.29,-9.58,-0.036648,6.3E-5,0.022058,0.007113,-4.846065,0.544645,0.148002,0.050405,0.667467,0.051348,0.28043,0.159246,-0.133449,0.197501,0.746855,0.157752,0.250634,0.189505,0.397235,3.088437,-4.2593,13.528705,-87.745266,10.286938,19.435274,2.438525,42.260525,3.258324,0,56.0
HD85512,57464.161,-9.56,-0.037409,8.3E-5,0.016966,0.007835,-5.014621,0.778565,0.16651,0.024447,0.671872,0.061941,0.357178,0.178712,-0.225775,0.20421,1.211096,0.522777,0.321156,0.242975,-0.103168,3.591314,-5.082741,28.931669,-19.993448,6.109681,1.992376,3.96138,20.224541,3.049802,0,56.0
HD85512,56749.114,-9.59,-0.037516,6.6E-5,0.0145,0.01031,-5.11112,0.992659,0.148615,0.052335,0.718069,0.05233,-0.064206,0.214329,-0.480417,0.250688,1.559927,0.295499,0.332261,0.242758,0.550219,3.108554,6.136668,4.1304,-13.153926,10.521386,35.918117,2.929287,8.993914,3.196653,0,56.0
HD85512,55898.256,-9.59,-0.037523,6.1E-5,0.017037,0.008991,-5.001404,0.77485,0.158773,0.03568,0.666608,0.045522,-0.129157,0.260774,0.145016,0.210263,0.683105,0.359116,0.190919,0.253697,1.857004,3.592475,-19.473415,11.400684,-11.652514,15.122534,18.530263,2.865527,18.303766,3.736297,0,56.0
HD85512,56675.163,-9.58,-0.037412,6.5E-5,0.012129,0.014959,,,0.163454,0.036362,0.738676,0.047657,0.316474,0.252661,-0.01805,0.27393,1.907258,0.268848,0.127338,0.35207,1.383089,3.354008,-2.624546,6.904317,-6.529896,2.503329,4.466031,2.263188,52.661968,11.888185,0,56.0
HD85512,56722.27,-9.58,-0.037594,6.3E-5,0.012765,0.009316,-5.212367,1.229002,0.152683,0.052116,0.701039,0.046225,0.024752,0.213512,0.018029,0.243897,1.678895,0.297938,0.126321,0.307935,1.26506,3.479616,4.705818,3.729036,-12.396256,5.010352,-2.072386,4.24364,22.471473,6.97583,0,56.0
HD85512,57416.108,-9.55,-0.037252,6.2E-5,0.017669,0.008027,-4.982287,0.740518,0.165174,0.045892,0.699769,0.041245,0.163545,0.223532,-0.142713,0.188612,1.304528,0.488459,0.087774,0.320863,0.624823,4.269425,-6.942595,21.596688,-25.164586,13.978952,7.399651,4.081146,6.995107,8.651585,0,56.0
HD85512,56726.312,-9.59,-0.03763,6.5E-5,0.012749,0.009988,-5.212877,1.246402,0.150081,0.042805,0.715592,0.053025,-0.186682,0.2882,-0.176131,0.211164,0.143912,0.295048,0.374485,0.243637,-0.144839,3.72654,0.761288,2.059953,-46.873112,7.510821,6.465422,6.949356,19.791906,3.357494,0,56.0
HD85512,55886.279,-9.59,-0.037408,6.9E-5,0.016805,0.011792,-5.004065,0.814431,0.174945,0.044837,0.688735,0.0413,0.167011,0.269382,-0.072395,0.231936,0.047091,0.233786,0.262217,0.278449,1.626697,3.598481,17.514984,8.390683,-23.891879,5.305264,22.946686,4.0398,16.256169,9.475199,0,56.0
HD85512,55693.947,-9.6,-0.03789,6.3E-5,0.015649,0.007196,-5.065766,0.864941,0.170424,0.032337,0.730448,0.045815,0.255283,0.165184,-0.16579,0.213168,0.860035,0.316573,0.314811,0.259679,-1.294745,2.916598,-0.315873,8.048842,-18.450667,13.157213,0.993425,2.577725,4.407813,2.733665,0,56.0
HD85512,54849.198,-9.58,-0.036546,7.2E-5,0.021867,0.006454,-4.852581,0.552079,0.150165,0.044635,0.606706,0.050174,0.253408,0.169131,-0.032338,0.160268,1.926116,0.225118,0.192499,0.285534,4.029223,3.460408,-11.027193,11.506312,-99.328562,18.715882,25.098469,4.125186,14.031026,7.184616,0,56.0
HD85512,54885.222,-9.59,-0.036853,6.6E-5,0.021423,0.005851,-4.858794,0.555771,0.15468,0.045448,0.677137,0.057106,0.20643,0.181979,-0.086438,0.167897,0.122966,0.255975,0.32298,0.267506,0.625653,3.279857,-22.329845,64.010795,-49.777946,9.77401,17.810492,5.347098,7.66871,3.887456,0,56.0
HD85512,55184.347,-9.59,-0.037368,7.1E-5,0.018772,0.007377,-4.941757,0.659297,0.175035,0.03618,0.66585,0.042558,-0.063533,0.14383,-0.05097,0.198183,1.140045,0.158104,0.280424,0.18898,1.424797,3.429286,-23.722061,28.89301,-37.834703,15.589419,9.740766,2.312133,12.986478,3.689141,0,56.0
HD85512,56335.337,-9.58,-0.037505,5.9E-5,0.01378,0.011702,-5.155801,1.097427,0.16236,0.020973,0.700785,0.042449,0.016382,0.246152,-0.47798,0.256761,0.685254,0.371111,0.145341,0.259109,0.817796,3.41264,-0.57,3.404974,-14.207984,5.854678,6.549989,2.645165,11.375985,10.513542,0,56.0
HD85512,54847.291,-9.58,-0.036572,6.4E-5,0.021542,0.006167,-4.857314,0.554642,0.144052,0.03816,0.642953,0.055322,0.145132,0.178312,-0.151866,0.18334,1.575876,0.182353,0.16128,0.384089,0.124645,3.030812,2.944204,3.34553,-19.373153,30.395788,16.577931,3.277452,20.96867,10.127987,0,56.0
HD85512,55637.232,-9.58,-0.03708,6.8E-5,0.015624,0.033615,-5.078456,1.392565,0.163064,0.02168,0.717681,0.043968,-0.251583,0.650152,-0.0566,0.787607,0.630192,0.375928,0.246865,0.316349,0.602545,2.681788,20.971318,12.210851,-7.481072,5.538586,0.442973,1.438742,6.037088,4.477602,0,56.0
HD85512,55645.206,-9.59,-0.037354,6.7E-5,0.016702,0.010366,-5.029517,0.852632,0.142455,0.069348,0.687516,0.050856,-0.005669,0.196971,-0.379432,0.220482,1.983968,0.253545,0.330429,0.342495,0.556037,3.175721,7.433046,4.900374,-11.961118,6.992705,8.556712,4.317329,9.254319,3.393975,0,56.0
HD85512,56803.984,-9.59,-0.037618,6.2E-5,0.013765,0.011691,-5.167972,1.166084,0.153658,0.057201,0.615871,0.04358,0.298618,0.200467,-0.498795,0.223288,0.91239,0.311358,0.402762,0.373783,3.154439,3.656509,-2.669143,2.145773,-52.63248,5.783446,35.49515,3.320762,19.009145,5.479924,0,56.0
HD85512,55954.382,-9.58,-0.037434,6.1E-5,0.016527,0.00953,-5.02217,0.809582,0.160131,0.03769,0.733166,0.037601,0.180045,0.2168,-0.12363,0.222567,0.280362,0.148233,0.178423,0.435456,0.824409,3.433339,-7.702575,16.946779,-13.754562,5.436823,16.858384,4.694998,7.525575,3.134947,0,56.0
HD85512,54854.29,-9.58,-0.036598,6.9E-5,0.021483,0.006569,-4.862631,0.560191,0.157822,0.026138,0.65508,0.047668,0.045386,0.167127,0.137986,0.193257,1.825415,0.132004,0.03238,0.368305,0.045108,3.164513,10.518022,16.752651,-27.345708,29.885529,14.590721,5.894226,16.962311,4.329651,0,56.0
HD85512,55228.347,-9.59,-0.037163,6.7E-5,0.01857,0.009774,-4.943434,0.678679,0.162823,0.020155,0.698388,0.045147,0.125681,0.214622,0.152528,0.214735,2.535679,0.310936,0.002622,0.312311,0.012679,3.674182,4.970844,3.59402,-24.400299,43.636049,20.100929,5.753447,10.808019,3.401022,0,56.0
HD85512,56336.252,-9.59,-0.037439,6.6E-5,0.013971,0.008933,-5.147221,1.049646,0.167926,0.029573,0.661799,0.046397,0.015364,0.18198,0.143965,0.191526,2.140952,0.375693,0.305632,0.188984,-0.121745,3.493758,-4.728055,17.153295,-25.273548,17.935461,8.260296,2.395878,26.481916,7.054319,0,56.0
HD85512,56287.349,-9.6,-0.037438,6.6E-5,0.014019,0.00851,-5.136801,1.03082,0.160363,0.028783,0.704281,0.049882,0.092207,0.184296,0.007723,0.233749,1.301989,0.514495,0.282054,0.234614,1.055862,3.391649,-7.281265,4.109458,-11.138369,13.943743,19.010614,3.83638,23.418018,4.65668,0,56.0
HD85512,56757.215,-9.6,-0.037493,7.4E-5,0.014973,0.008927,-5.097236,0.946929,0.140605,0.043642,0.875481,0.054407,0.101264,0.208046,0.068955,0.191124,5.347991,0.116126,0.272904,0.314072,1.431518,2.899138,-2.678922,10.726165,-18.637536,29.863355,1.930102,1.971466,13.862084,5.405536,0,56.0
HD85512,55998.273,-9.59,-0.037411,7.2E-5,0.015611,0.009215,-5.065725,0.879738,0.146038,0.041909,0.634563,0.055505,0.341445,0.235298,-0.203237,0.21793,2.195117,0.161414,0.234709,0.186907,0.578322,3.244522,-1.812235,7.378099,-69.154706,8.617018,4.053067,2.730026,6.631118,1.99568,0,56.0
HD85512,56321.276,-9.59,-0.037527,5.6E-5,0.013839,0.00999,-5.159251,1.113976,0.150608,0.036782,0.718557,0.03851,0.051377,0.238275,-0.151798,0.238488,0.333497,0.28627,0.036827,0.262716,0.61816,3.204666,4.818157,3.573452,-20.538564,16.390322,22.421095,4.434603,10.694279,7.088986,0,56.0
HD85512,55880.326,-9.59,-0.037575,6.3E-5,0.016502,0.011132,-5.014334,0.837303,0.134873,0.074327,0.708627,0.057755,0.492803,0.272896,-0.049555,0.250601,2.788454,0.263247,0.245523,0.270581,1.553562,3.187011,-9.873056,17.112672,-54.308479,10.968578,20.154716,3.563662,32.204434,4.002616,0,56.0
HD85512,55941.238,-9.59,-0.037471,6.5E-5,0.0164,0.010699,-5.021658,0.826734,0.1689,0.032399,0.644411,0.041577,-0.01117,0.243779,0.235596,0.233544,0.693646,0.247842,0.238972,0.32299,0.960443,4.213906,6.150805,6.013999,-28.34234,16.867991,25.919506,3.033216,-0.754826,8.469398,0,56.0
HD85512,56767.028,-9.59,-0.037507,6.3E-5,0.012906,0.010163,-5.203995,1.209283,0.149998,0.064834,0.744543,0.038335,-0.006463,0.212831,-0.049773,0.327726,2.259013,0.348929,0.249768,0.262136,1.425767,3.365438,2.617623,3.239508,-13.269062,6.011849,26.879019,4.403909,10.01567,3.741561,0,56.0
HD85512,56024.209,-9.59,-0.037498,8.3E-5,0.016265,0.008156,-5.033332,0.824516,0.16704,0.037383,0.67325,0.072823,0.074316,0.212711,0.058923,0.19408,0.79456,0.282924,0.239755,0.212328,0.16649,3.242693,-1.542819,4.013744,-19.830274,36.714077,25.972545,5.182641,3.760545,4.778382,0,56.0
